customerid,gender,seniorcitizen,partner,dependents,age,tenure,busines_loan,multiplebusinessloans,creditline,online_banking,mortgage,stocks,forex,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn_within_a_month,satisfactory_onboarding_form,preds
6233,Female,0,No,No,20,5,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,100.5,514.0,Yes,1,True
6234,Male,0,No,No,19,3,Yes,No,No,,No,No online banking,No online banking,A,No,Mailed check,20.7,57.5,No,2,False
6235,Male,0,No,No,31,58,Yes,Yes,No,,No,No online banking,No online banking,C,Yes,Credit card (automatic),25.3,1474.35,No,3,False
6236,Male,1,Yes,Yes,92,22,No,,B,Yes,No,No,Yes,A,No,Mailed check,40.05,880.2,Yes,1,True
6237,Male,1,Yes,No,98,33,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Bank transfer (automatic),100.6,3270.25,No,5,True
6238,Male,0,No,No,53,1,Yes,No,A,No,No,No,No,A,No,Electronic check,69.95,69.95,Yes,2,True
6239,Male,1,Yes,No,68,54,Yes,Yes,A,No,No,No,No,A,No,Bank transfer (automatic),74.0,3919.15,No,5,False
6240,Male,0,Yes,No,35,72,Yes,Yes,A,No,No,Yes,Yes,C,Yes,Electronic check,99.4,7285.7,No,3,False
6241,Male,0,No,Yes,26,1,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,93.3,93.3,Yes,2,True
6242,Male,0,No,No,28,3,Yes,No,B,No,No,No,No,A,Yes,Electronic check,49.15,169.05,Yes,2,True
6243,Female,0,Yes,Yes,22,72,Yes,Yes,A,Yes,Yes,No,Yes,C,No,Credit card (automatic),107.45,7658.3,No,4,False
6244,Female,0,Yes,Yes,53,72,Yes,Yes,B,Yes,No,Yes,Yes,C,Yes,Credit card (automatic),83.6,5959.3,No,3,False
6245,Male,1,Yes,No,94,54,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Credit card (automatic),99.05,5295.7,No,3,True
6246,Female,0,Yes,No,36,59,Yes,Yes,B,No,Yes,Yes,Yes,B,Yes,Electronic check,80.1,4693.2,No,1,False
6247,Male,0,No,No,45,54,Yes,No,B,Yes,No,Yes,No,C,Yes,Bank transfer (automatic),65.3,3512.9,No,1,False
6248,Male,0,No,No,56,60,Yes,Yes,A,No,No,Yes,No,C,Yes,Electronic check,89.55,5231.2,No,3,False
6249,Female,0,Yes,No,26,60,No,,B,No,Yes,Yes,Yes,C,No,Credit card (automatic),60.8,3603.45,No,4,False
6250,Male,0,No,No,46,3,Yes,Yes,A,No,No,No,No,A,No,Electronic check,74.5,217.45,No,1,True
6251,Female,0,Yes,No,43,69,Yes,Yes,A,Yes,No,Yes,Yes,C,No,Bank transfer (automatic),99.15,6875.35,No,4,False
6252,Female,0,Yes,Yes,35,1,Yes,No,No,,No,No online banking,No online banking,A,No,Electronic check,19.25,19.25,No,1,False
6253,Male,0,Yes,Yes,31,50,No,,B,Yes,No,Yes,No,A,Yes,Credit card (automatic),39.45,2021.35,No,4,False
6254,Female,0,No,No,47,56,No,,B,No,No,Yes,Yes,A,Yes,Credit card (automatic),44.85,2564.95,No,4,False
6255,Female,0,Yes,No,34,60,Yes,No,A,Yes,Yes,Yes,Yes,C,Yes,Electronic check,97.2,5611.75,No,3,False
6256,Male,1,Yes,No,93,69,Yes,Yes,A,Yes,Yes,Yes,Yes,B,Yes,Mailed check,110.55,7610.1,No,1,False
6257,Female,0,No,No,37,1,No,,B,No,No,No,Yes,A,No,Mailed check,35.05,35.05,Yes,2,True
6258,Female,1,No,No,81,1,Yes,No,A,No,No,No,No,A,Yes,Electronic check,73.0,73.0,Yes,3,True
6259,Female,0,Yes,No,34,3,Yes,No,No,,No,No online banking,No online banking,A,Yes,Mailed check,19.9,45.75,No,1,False
6260,Male,0,Yes,Yes,45,60,Yes,No,B,No,Yes,Yes,Yes,C,No,Bank transfer (automatic),76.95,4543.95,No,1,False
6261,Female,0,No,No,22,13,No,,B,No,Yes,No,No,C,No,Mailed check,35.4,450.4,No,1,False
6262,Male,0,Yes,Yes,33,62,Yes,No,No,,No,No online banking,No online banking,C,No,Bank transfer (automatic),20.45,1297.35,No,2,False
6263,Female,0,No,No,51,45,Yes,Yes,A,Yes,No,No,Yes,B,No,Bank transfer (automatic),96.75,4442.75,No,1,False
6264,Female,0,No,No,52,25,No,,B,No,Yes,Yes,Yes,B,No,Electronic check,54.2,1423.15,No,1,False
6265,Male,0,No,No,25,44,Yes,No,A,No,Yes,Yes,Yes,C,No,Bank transfer (automatic),100.1,4378.35,No,2,False
6266,Female,0,No,No,23,2,Yes,No,B,No,No,No,No,A,Yes,Mailed check,45.25,74.2,No,5,True
6267,Male,1,No,No,89,33,Yes,Yes,A,No,No,No,No,A,Yes,Credit card (automatic),83.85,2716.3,Yes,5,True
6268,Female,0,No,No,38,1,Yes,No,A,No,No,No,No,A,Yes,Electronic check,70.1,70.1,Yes,4,True
6269,Female,0,No,No,18,22,Yes,No,No,,No,No online banking,No online banking,B,No,Bank transfer (automatic),20.85,450.65,No,4,False
6270,Female,0,No,No,27,35,No,,B,No,Yes,No,No,A,Yes,Mailed check,33.45,1175.85,No,2,False
6271,Female,0,Yes,Yes,20,29,Yes,No,No,,No,No online banking,No online banking,C,No,Mailed check,20.2,558.8,No,2,False
6272,Male,1,Yes,No,79,27,Yes,Yes,A,Yes,No,No,No,B,Yes,Electronic check,85.9,2220.1,No,5,False
6273,Male,0,No,Yes,58,54,Yes,No,B,No,Yes,No,No,B,Yes,Electronic check,61.0,3283.05,No,4,False
6274,Female,1,No,No,100,2,Yes,No,A,No,No,No,No,A,Yes,Electronic check,70.65,142.35,Yes,3,True
6275,Male,0,No,No,59,57,Yes,Yes,A,No,No,Yes,No,B,Yes,Electronic check,86.9,4939.25,No,2,False
6276,Male,0,No,No,31,62,Yes,Yes,B,Yes,Yes,No,No,C,No,Bank transfer (automatic),69.4,4237.5,No,5,False
6277,Female,0,Yes,Yes,26,15,Yes,No,No,,No,No online banking,No online banking,B,No,Credit card (automatic),20.35,335.95,No,5,False
6278,Male,0,No,No,49,2,Yes,No,No,,No,No online banking,No online banking,A,No,Mailed check,20.35,33.2,Yes,1,False
6279,Female,0,Yes,No,46,70,Yes,Yes,A,No,Yes,Yes,Yes,C,Yes,Bank transfer (automatic),104.3,7188.5,No,2,False
6280,Female,0,Yes,Yes,18,21,Yes,No,B,No,No,No,No,A,Yes,Electronic check,44.95,926.25,No,5,False
6281,Female,0,No,Yes,22,23,Yes,No,B,No,Yes,No,No,B,Yes,Electronic check,49.45,1119.35,No,2,False
6282,Male,0,No,No,24,6,Yes,No,No,,No,No online banking,No online banking,B,No,Mailed check,20.6,116.6,No,1,False
6283,Male,0,Yes,Yes,37,4,Yes,No,No,,No,No online banking,No online banking,C,No,Credit card (automatic),19.55,68.8,No,1,False
6284,Female,0,No,No,18,3,Yes,No,A,Yes,No,Yes,Yes,A,Yes,Credit card (automatic),99.0,287.4,Yes,4,True
6285,Female,0,No,No,18,23,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,93.5,2341.55,No,3,True
6286,Male,0,No,No,19,26,No,,B,Yes,Yes,Yes,Yes,B,No,Credit card (automatic),54.55,1362.85,No,2,False
6287,Female,0,No,Yes,18,8,Yes,No,No,,No,No online banking,No online banking,A,No,Mailed check,20.05,163.6,No,3,False
6288,Male,0,No,No,35,26,Yes,Yes,A,No,No,No,Yes,A,Yes,Electronic check,83.95,2254.2,Yes,4,True
6289,Male,0,No,No,29,2,Yes,Yes,A,No,No,No,No,A,Yes,Electronic check,79.45,145.15,No,2,True
6290,Male,0,No,No,49,67,Yes,Yes,A,Yes,Yes,Yes,Yes,C,No,Credit card (automatic),116.2,7752.3,Yes,2,False
6291,Female,0,Yes,No,29,71,Yes,Yes,A,No,No,Yes,Yes,C,Yes,Bank transfer (automatic),93.7,6585.35,Yes,5,False
6292,Female,0,No,No,27,59,Yes,Yes,B,Yes,Yes,No,Yes,B,No,Credit card (automatic),79.85,4786.1,No,4,False
6293,Male,0,Yes,Yes,23,39,Yes,Yes,A,No,No,Yes,Yes,B,No,Electronic check,100.0,3835.55,No,3,False
6294,Male,0,No,Yes,35,21,Yes,No,No,,No,No online banking,No online banking,C,No,Mailed check,19.6,397.0,No,2,False
6295,Male,0,No,No,30,1,Yes,No,No,,No,No online banking,No online banking,A,No,Mailed check,19.7,19.7,Yes,2,True
6296,Female,0,Yes,Yes,52,48,Yes,No,No,,No,No online banking,No online banking,C,No,Bank transfer (automatic),20.2,1027.25,No,2,False
6297,Female,1,Yes,No,98,31,No,,B,Yes,No,No,Yes,B,Yes,Credit card (automatic),50.4,1580.1,No,5,False
6298,Female,0,Yes,Yes,46,64,Yes,Yes,A,Yes,Yes,Yes,Yes,B,No,Electronic check,113.35,7222.75,No,5,False
6299,Male,0,Yes,Yes,51,46,Yes,Yes,A,No,No,No,No,A,Yes,Bank transfer (automatic),80.0,3769.7,No,4,False
6300,Female,0,No,No,39,52,Yes,Yes,B,No,Yes,Yes,Yes,C,Yes,Bank transfer (automatic),80.95,4233.95,No,2,False
6301,Female,0,Yes,Yes,44,67,Yes,Yes,No,,No,No online banking,No online banking,C,Yes,Mailed check,24.9,1680.25,No,2,False
6302,Female,1,No,No,86,67,Yes,Yes,B,No,No,No,No,A,No,Electronic check,54.9,3725.5,No,3,False
6303,Female,0,No,No,40,5,Yes,Yes,A,No,No,No,No,A,No,Electronic check,75.55,413.65,Yes,5,True
6304,Female,0,Yes,No,45,71,Yes,Yes,A,No,Yes,Yes,Yes,C,No,Electronic check,109.25,7707.7,No,5,False
6305,Female,0,No,No,42,9,Yes,No,A,No,No,Yes,No,A,Yes,Bank transfer (automatic),77.65,714.15,Yes,2,True
6306,Female,1,No,No,66,26,Yes,Yes,A,Yes,No,No,Yes,A,Yes,Electronic check,95.0,2497.2,Yes,2,True
6307,Male,0,No,No,44,71,Yes,Yes,A,Yes,Yes,Yes,Yes,B,Yes,Bank transfer (automatic),116.3,8309.55,No,2,False
6308,Female,0,No,No,54,32,Yes,No,No,,No,No online banking,No online banking,A,No,Bank transfer (automatic),19.9,601.55,No,2,False
6309,Female,0,No,No,36,2,Yes,No,A,No,No,No,No,A,No,Electronic check,70.35,139.25,No,3,True
6310,Female,0,Yes,No,44,71,Yes,Yes,No,,No,No online banking,No online banking,C,No,Credit card (automatic),25.6,1888.25,No,5,False
6311,Female,0,No,No,33,60,No,,B,Yes,No,No,Yes,B,Yes,Electronic check,44.45,2773.9,No,5,False
6312,Female,1,No,No,78,55,Yes,Yes,A,No,No,Yes,Yes,B,Yes,Electronic check,100.15,5409.75,No,1,False
6313,Male,0,No,No,35,54,Yes,No,A,Yes,Yes,Yes,Yes,B,Yes,Credit card (automatic),105.4,5643.4,Yes,5,False
6314,Male,0,No,No,24,2,Yes,No,A,No,No,Yes,Yes,A,Yes,Electronic check,95.85,197.7,Yes,3,True
6315,Female,0,No,No,45,6,Yes,Yes,A,No,No,No,No,A,Yes,Mailed check,73.85,401.3,No,1,True
6316,Female,0,Yes,Yes,19,48,Yes,No,B,Yes,No,No,Yes,C,Yes,Credit card (automatic),70.1,3238.4,No,2,False
6317,Male,0,Yes,Yes,49,63,Yes,Yes,No,,No,No online banking,No online banking,C,No,Mailed check,25.25,1573.05,No,2,False
6318,Male,0,No,No,31,1,Yes,Yes,A,No,No,No,No,A,Yes,Electronic check,79.15,79.15,Yes,5,True
6319,Male,0,No,Yes,37,12,Yes,No,No,,No,No online banking,No online banking,A,No,Credit card (automatic),21.05,235.8,No,2,False
6320,Male,1,Yes,No,60,54,No,,B,No,No,No,No,A,Yes,Bank transfer (automatic),24.95,1364.75,No,5,False
6321,Female,0,Yes,Yes,45,30,Yes,No,B,No,Yes,Yes,No,B,Yes,Electronic check,64.5,1985.15,No,2,False
6322,Female,0,Yes,No,43,30,Yes,No,No,,No,No online banking,No online banking,A,No,Bank transfer (automatic),19.65,655.85,Yes,1,False
6323,Female,0,No,No,26,4,Yes,No,A,No,No,Yes,No,A,Yes,Electronic check,79.0,303.15,Yes,1,True
6324,Female,0,No,No,55,40,Yes,Yes,A,No,Yes,Yes,Yes,B,Yes,Credit card (automatic),105.95,4335.2,No,4,False
6325,Female,0,Yes,Yes,46,9,Yes,No,A,No,Yes,No,No,A,Yes,Electronic check,75.85,647.5,No,5,True
6326,Female,0,Yes,Yes,58,17,Yes,No,A,Yes,Yes,Yes,No,A,No,Electronic check,91.85,1574.45,Yes,1,True
6327,Female,0,No,No,52,62,No,,B,No,No,No,Yes,C,Yes,Credit card (automatic),43.6,2748.7,No,2,False
6328,Male,0,No,No,20,28,Yes,No,A,No,Yes,Yes,No,B,Yes,Bank transfer (automatic),91.25,2483.65,No,3,False
6329,Female,0,No,No,52,70,Yes,Yes,B,Yes,Yes,Yes,Yes,C,No,Credit card (automatic),89.75,6367.2,No,2,False
6330,Female,0,No,No,22,46,Yes,No,A,No,Yes,Yes,Yes,C,Yes,Bank transfer (automatic),104.4,4904.2,No,3,False
6331,Female,0,Yes,No,51,23,Yes,Yes,A,No,No,No,Yes,A,No,Mailed check,90.15,2044.95,No,2,False
6332,Male,0,Yes,Yes,22,47,No,,B,Yes,Yes,No,No,B,No,Electronic check,40.3,1794.8,No,5,False
6333,Male,0,Yes,Yes,36,68,Yes,No,A,Yes,No,Yes,Yes,C,Yes,Bank transfer (automatic),105.25,7173.15,No,5,False
6334,Female,1,No,No,80,60,Yes,Yes,A,No,Yes,Yes,Yes,B,Yes,Electronic check,106.0,6441.4,Yes,3,False
6335,Female,0,No,Yes,27,67,Yes,Yes,A,No,Yes,Yes,Yes,C,Yes,Electronic check,104.0,7039.05,No,5,False
6336,Female,0,No,No,19,14,Yes,No,B,No,Yes,Yes,Yes,A,Yes,Electronic check,69.65,921.4,No,4,False
6337,Male,0,Yes,Yes,23,57,Yes,Yes,A,No,No,No,No,A,Yes,Electronic check,74.3,4018.35,No,2,False
6338,Female,0,Yes,Yes,20,55,Yes,Yes,A,Yes,No,Yes,Yes,B,No,Mailed check,100.9,5448.6,No,3,False
6339,Male,0,No,No,41,1,Yes,No,No,,No,No online banking,No online banking,A,Yes,Mailed check,20.25,20.25,No,4,True
6340,Male,0,No,Yes,36,1,Yes,No,B,No,Yes,No,No,A,Yes,Mailed check,49.9,49.9,Yes,5,True
6341,Male,0,No,No,26,23,Yes,Yes,A,No,Yes,Yes,No,A,Yes,Credit card (automatic),96.9,2085.45,No,1,False
6342,Female,0,No,No,35,13,Yes,Yes,A,Yes,No,Yes,Yes,A,Yes,Electronic check,100.35,1358.85,Yes,1,True
6343,Male,0,Yes,No,32,47,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,104.1,5135.15,No,4,True
6344,Male,0,No,No,30,38,Yes,No,No,,No,No online banking,No online banking,B,No,Mailed check,20.1,730.1,No,4,False
6345,Female,1,Yes,No,79,38,Yes,Yes,A,No,No,No,No,A,Yes,Bank transfer (automatic),74.95,2869.85,Yes,2,True
6346,Female,1,No,No,91,2,Yes,Yes,B,No,No,No,No,A,Yes,Credit card (automatic),56.55,118.25,No,2,True
6347,Male,1,Yes,Yes,89,1,Yes,No,B,No,Yes,No,No,A,Yes,Credit card (automatic),49.25,49.25,Yes,4,True
6348,Male,0,Yes,No,33,15,Yes,No,A,No,No,No,No,A,Yes,Bank transfer (automatic),68.6,1108.6,No,3,True
6349,Female,0,No,No,42,26,Yes,No,A,No,No,No,No,A,Yes,Credit card (automatic),69.05,1815.65,No,2,False
6350,Female,0,Yes,Yes,45,35,Yes,No,No,,No,No online banking,No online banking,C,No,Credit card (automatic),19.7,730.4,No,4,False
6351,Male,0,No,Yes,29,3,Yes,No,No,,No,No online banking,No online banking,A,Yes,Mailed check,20.05,75.45,No,5,False
6352,Male,0,Yes,Yes,50,50,Yes,Yes,A,No,Yes,Yes,Yes,A,No,Electronic check,103.7,5071.05,Yes,3,True
6353,Male,0,Yes,No,58,42,Yes,Yes,A,Yes,No,No,Yes,A,Yes,Electronic check,94.4,4014.6,No,3,True
6354,Male,0,Yes,No,40,10,Yes,No,B,Yes,Yes,No,No,A,Yes,Credit card (automatic),54.95,568.85,No,5,False
6355,Female,0,Yes,No,44,61,Yes,No,A,Yes,Yes,No,Yes,B,No,Bank transfer (automatic),93.7,5860.7,No,4,False
6356,Female,0,No,No,35,68,Yes,Yes,A,Yes,Yes,Yes,Yes,C,No,Credit card (automatic),110.25,7279.35,No,1,False
6357,Male,0,No,No,25,10,Yes,No,A,Yes,No,Yes,Yes,B,Yes,Electronic check,98.9,1064.95,No,5,False
6358,Male,0,Yes,No,50,65,Yes,Yes,A,Yes,No,No,No,B,No,Electronic check,89.75,5769.6,Yes,5,False
6359,Female,0,Yes,Yes,38,72,Yes,No,B,Yes,Yes,Yes,Yes,C,Yes,Bank transfer (automatic),80.45,5886.85,No,1,False
6360,Male,0,Yes,Yes,39,55,Yes,No,A,No,Yes,No,No,A,No,Electronic check,79.4,4238.45,No,4,False
6361,Female,0,No,No,21,1,Yes,No,No,,No,No online banking,No online banking,A,Yes,Mailed check,20.3,20.3,Yes,2,True
6362,Female,0,No,No,35,7,Yes,No,B,No,Yes,No,Yes,A,No,Bank transfer (automatic),62.8,418.3,No,2,False
6363,Female,0,No,No,42,2,Yes,Yes,A,No,No,No,No,A,Yes,Mailed check,74.9,136.05,No,3,True
6364,Female,0,No,No,34,9,Yes,No,A,Yes,No,No,No,A,Yes,Electronic check,74.85,708.2,No,1,True
6365,Male,0,No,Yes,40,27,Yes,Yes,No,,No,No online banking,No online banking,C,Yes,Credit card (automatic),25.85,788.55,No,4,False
6366,Male,1,Yes,No,92,7,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,101.95,700.85,Yes,5,True
6367,Female,0,Yes,No,32,64,Yes,No,B,No,Yes,No,Yes,C,Yes,Mailed check,68.3,4378.8,No,2,False
6368,Male,0,No,No,48,70,No,,B,Yes,Yes,No,Yes,C,No,Bank transfer (automatic),48.4,3442.8,No,4,False
6369,Male,1,No,No,75,2,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,94.0,181.7,Yes,4,True
6370,Male,1,No,No,75,67,Yes,No,A,Yes,Yes,Yes,Yes,C,Yes,Electronic check,105.05,7171.7,No,5,False
6371,Female,0,No,No,59,45,Yes,Yes,A,No,No,Yes,No,A,Yes,Credit card (automatic),89.3,4016.85,Yes,1,True
6372,Female,0,No,No,28,24,Yes,Yes,No,,No,No online banking,No online banking,C,No,Credit card (automatic),25.15,553.0,No,4,False
6373,Male,0,Yes,Yes,59,4,Yes,No,No,,No,No online banking,No online banking,C,No,Credit card (automatic),19.5,96.85,No,4,False
6374,Male,0,Yes,Yes,38,44,Yes,No,A,No,No,Yes,Yes,A,Yes,Bank transfer (automatic),92.95,4122.9,No,2,True
6375,Female,0,Yes,Yes,20,72,Yes,No,No,,No,No online banking,No online banking,C,Yes,Mailed check,20.7,1482.3,No,2,False
6376,Female,0,No,No,46,1,Yes,No,A,No,No,No,No,A,Yes,Credit card (automatic),74.3,74.3,Yes,5,True
6377,Male,0,No,No,36,66,Yes,No,No,,No,No online banking,No online banking,C,No,Bank transfer (automatic),19.35,1240.8,No,1,False
6378,Male,0,No,No,58,1,No,,B,No,Yes,No,Yes,A,Yes,Mailed check,44.65,44.65,Yes,4,True
6379,Male,0,Yes,Yes,18,13,Yes,No,A,Yes,No,No,Yes,A,No,Electronic check,84.05,1095.3,Yes,5,True
6380,Male,0,No,No,40,10,Yes,Yes,A,No,No,No,No,A,Yes,Bank transfer (automatic),80.7,788.8,Yes,5,True
6381,Male,1,Yes,No,85,65,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,104.35,6578.55,No,3,True
6382,Male,0,No,Yes,56,1,Yes,No,No,,No,No online banking,No online banking,A,No,Mailed check,19.55,19.55,No,4,False
6383,Male,0,Yes,Yes,22,38,Yes,No,B,Yes,Yes,Yes,No,B,No,Electronic check,74.05,2802.3,No,1,False
6384,Male,0,No,Yes,30,23,No,,B,Yes,Yes,No,No,C,No,Mailed check,40.1,857.75,No,1,False
6385,Female,0,Yes,No,21,10,Yes,No,No,,No,No online banking,No online banking,B,No,Mailed check,20.1,184.4,No,2,False
6386,Male,0,No,Yes,56,4,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,101.7,364.55,Yes,3,True
6387,Male,0,Yes,Yes,43,72,Yes,Yes,B,Yes,Yes,Yes,Yes,C,Yes,Credit card (automatic),83.55,6093.3,No,1,False
6388,Female,0,Yes,No,44,35,Yes,No,B,No,Yes,No,No,A,No,Electronic check,56.85,1861.1,No,4,False
6389,Female,0,No,No,23,1,Yes,No,No,,No,No online banking,No online banking,A,No,Mailed check,20.4,20.4,Yes,3,True
6390,Female,0,Yes,Yes,40,58,Yes,No,No,,No,No online banking,No online banking,C,No,Credit card (automatic),19.55,1079.65,No,5,False
6391,Male,0,Yes,Yes,22,70,Yes,No,A,No,Yes,Yes,Yes,B,Yes,Electronic check,106.15,7475.1,No,2,False
6392,Male,0,Yes,Yes,24,38,Yes,Yes,B,No,No,Yes,Yes,B,No,Credit card (automatic),78.95,2862.55,No,5,False
6393,Female,0,Yes,Yes,34,60,No,,B,No,No,Yes,Yes,A,Yes,Electronic check,49.75,3069.45,No,3,False
6394,Male,0,No,No,20,26,Yes,Yes,A,Yes,No,Yes,No,A,Yes,Credit card (automatic),92.4,2349.8,No,3,True
6395,Female,0,No,No,45,8,Yes,No,B,Yes,Yes,No,No,B,No,Bank transfer (automatic),58.2,469.25,No,2,False
6396,Male,0,Yes,Yes,32,41,Yes,Yes,A,No,Yes,Yes,Yes,B,Yes,Electronic check,102.6,4213.35,Yes,3,False
6397,Female,1,Yes,No,76,36,Yes,Yes,A,No,No,Yes,No,A,Yes,Credit card (automatic),91.95,3301.05,No,1,True
6398,Male,1,No,No,60,54,Yes,No,B,No,Yes,No,Yes,B,No,Bank transfer (automatic),65.25,3529.95,No,2,False
6399,Male,0,Yes,Yes,53,71,Yes,Yes,A,No,No,Yes,Yes,C,Yes,Bank transfer (automatic),106.0,7723.7,Yes,2,False
6400,Female,0,No,No,53,55,Yes,Yes,A,No,No,No,No,A,Yes,Electronic check,73.1,4144.9,No,1,False
6401,Female,0,No,No,24,72,Yes,Yes,B,Yes,No,No,No,C,No,Bank transfer (automatic),59.75,4265.0,No,4,False
6402,Female,0,No,Yes,29,3,Yes,No,B,Yes,Yes,No,No,A,Yes,Mailed check,55.1,154.65,Yes,4,True
6403,Female,0,Yes,Yes,36,54,Yes,Yes,B,No,No,No,No,C,Yes,Bank transfer (automatic),59.8,3246.45,No,1,False
6404,Male,0,Yes,Yes,32,72,Yes,Yes,A,Yes,Yes,Yes,Yes,C,Yes,Bank transfer (automatic),116.6,8337.45,No,2,False
6405,Male,0,No,No,43,52,Yes,Yes,A,Yes,Yes,Yes,Yes,C,Yes,Electronic check,109.3,5731.4,No,4,False
6406,Female,1,No,No,65,60,Yes,Yes,A,Yes,No,Yes,Yes,B,Yes,Bank transfer (automatic),101.4,6176.6,No,3,False
6407,Female,0,No,No,30,39,No,,B,No,No,Yes,Yes,A,Yes,Credit card (automatic),50.65,1905.4,No,4,True
6408,Female,0,No,No,43,15,Yes,No,B,No,No,Yes,No,B,No,Mailed check,56.15,931.9,No,5,False
6409,Male,0,No,No,56,69,Yes,Yes,A,No,Yes,Yes,Yes,C,Yes,Bank transfer (automatic),106.5,7348.8,Yes,2,False
6410,Male,0,Yes,Yes,50,43,Yes,No,No,,No,No online banking,No online banking,B,Yes,Mailed check,19.2,776.25,No,3,False
6411,Female,1,No,No,63,63,Yes,Yes,B,Yes,Yes,Yes,No,B,No,Bank transfer (automatic),83.0,5243.05,No,3,False
6412,Male,1,Yes,No,63,2,Yes,No,A,No,No,No,No,A,No,Electronic check,70.1,141.65,No,3,True
6413,Female,0,Yes,Yes,57,72,Yes,No,A,Yes,Yes,Yes,Yes,C,Yes,Bank transfer (automatic),108.3,7679.65,No,4,False
6414,Female,0,Yes,Yes,48,32,Yes,Yes,A,No,No,No,Yes,A,Yes,Bank transfer (automatic),91.05,2954.5,Yes,1,True
6415,Male,0,Yes,Yes,39,40,Yes,Yes,No,,No,No online banking,No online banking,C,No,Credit card (automatic),25.25,1006.9,No,1,False
6416,Female,0,Yes,No,53,58,No,,B,Yes,No,Yes,No,B,Yes,Electronic check,45.35,2540.1,No,4,False
6417,Male,0,No,No,34,67,No,,B,Yes,Yes,Yes,No,C,No,Electronic check,43.9,3097.2,No,4,False
6418,Female,1,Yes,No,98,51,Yes,Yes,A,Yes,No,No,No,A,Yes,Electronic check,77.5,3807.35,Yes,2,True
6419,Male,0,Yes,No,18,31,Yes,Yes,B,No,Yes,Yes,Yes,B,Yes,Mailed check,79.3,2484.0,No,2,False
6420,Male,1,Yes,No,66,69,Yes,Yes,A,Yes,No,No,No,A,Yes,Credit card (automatic),84.9,5785.65,No,1,False
6421,Male,0,Yes,No,48,32,Yes,Yes,A,No,Yes,No,No,B,Yes,Electronic check,79.25,2619.15,No,4,False
6422,Female,0,No,No,27,21,Yes,No,B,Yes,Yes,Yes,No,C,No,Credit card (automatic),71.05,1524.85,No,2,False
6423,Male,0,No,No,59,52,Yes,No,B,Yes,No,No,No,B,No,Electronic check,53.75,2790.65,No,1,False
6424,Female,0,Yes,Yes,22,72,Yes,Yes,No,,No,No online banking,No online banking,C,No,Credit card (automatic),24.25,1784.5,No,5,False
6425,Female,0,Yes,No,49,72,No,,B,No,No,Yes,Yes,C,Yes,Electronic check,54.2,3937.45,Yes,2,False
6426,Male,0,Yes,Yes,59,52,No,,B,Yes,No,No,Yes,B,No,Bank transfer (automatic),44.25,2276.1,No,4,False
6427,Female,0,No,No,57,41,Yes,No,B,No,Yes,No,No,B,No,Bank transfer (automatic),50.05,2029.05,No,4,False
6428,Male,0,No,No,28,41,Yes,No,No,,No,No online banking,No online banking,C,No,Mailed check,20.15,802.35,No,5,False
6429,Female,0,No,No,43,6,Yes,No,A,No,No,No,No,A,Yes,Mailed check,69.25,418.4,Yes,4,True
6430,Male,0,Yes,Yes,57,67,Yes,Yes,B,Yes,Yes,No,No,B,Yes,Credit card (automatic),69.35,4653.25,No,3,False
6431,Female,0,Yes,Yes,38,16,Yes,No,No,,No,No online banking,No online banking,A,No,Mailed check,19.35,275.9,No,1,False
6432,Male,0,No,No,34,17,Yes,No,No,,No,No online banking,No online banking,C,No,Mailed check,19.15,343.45,No,3,False
6433,Male,0,Yes,No,28,35,Yes,No,B,Yes,No,No,No,A,No,Mailed check,61.0,2130.45,No,2,False
6434,Female,0,Yes,Yes,38,58,Yes,No,No,,No,No online banking,No online banking,C,No,Credit card (automatic),20.5,1191.4,No,5,False
6435,Male,0,No,No,24,1,Yes,No,B,No,No,No,No,A,Yes,Electronic check,50.5,50.5,Yes,5,True
6436,Male,0,Yes,Yes,18,52,No,,B,No,Yes,Yes,No,C,No,Mailed check,50.2,2554.0,No,4,False
6437,Female,0,No,No,46,70,Yes,No,B,Yes,Yes,Yes,Yes,C,No,Bank transfer (automatic),79.6,5589.45,No,5,False
6438,Female,0,Yes,Yes,27,19,Yes,Yes,No,,No,No online banking,No online banking,C,Yes,Bank transfer (automatic),24.9,467.7,No,2,False
6439,Male,1,No,No,70,1,Yes,Yes,A,No,No,No,No,A,Yes,Electronic check,74.4,74.4,Yes,5,True
6440,Female,0,Yes,Yes,42,35,Yes,No,A,Yes,Yes,Yes,Yes,A,Yes,Electronic check,106.9,3756.45,No,3,True
6441,Female,0,No,No,36,32,Yes,Yes,A,No,No,Yes,Yes,A,Yes,Electronic check,101.35,3334.9,No,5,True
