customerID;gender;SeniorCitizen;Partner;Dependents;Age;tenure;Busines Loan;MultipleBusinessLoans;CreditLine;Online Banking;Mortgage;Stocks;Forex;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn within a month;Satisfactory onboarding form
6292;Female;0;No;No;27;59;Yes;Yes;B;Yes;Yes;No;Yes;B;No;Credit card (automatic);79.85;4786.1;No;4
6293;Male;0;Yes;Yes;23;39;Yes;Yes;A;No;No;Yes;Yes;B;No;Electronic check;100;3835.55;No;3
6294;Male;0;No;Yes;35;21;Yes;No;No;;No;No online banking;No online banking;C;No;Mailed check;19.6;397;No;2
6295;Male;0;No;No;30;1;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;19.7;19.7;Yes;2
6296;Female;0;Yes;Yes;52;48;Yes;No;No;;No;No online banking;No online banking;C;No;Bank transfer (automatic);20.2;1027.25;No;2
6297;Female;1;Yes;No;98;31;No;;B;Yes;No;No;Yes;B;Yes;Credit card (automatic);50.4;1580.1;No;5
6298;Female;0;Yes;Yes;46;64;Yes;Yes;A;Yes;Yes;Yes;Yes;B;No;Electronic check;113.35;7222.75;No;5
6299;Male;0;Yes;Yes;51;46;Yes;Yes;A;No;No;No;No;A;Yes;Bank transfer (automatic);80;3769.7;No;4
6300;Female;0;No;No;39;52;Yes;Yes;B;No;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);80.95;4233.95;No;2
6301;Female;0;Yes;Yes;44;67;Yes;Yes;No;;No;No online banking;No online banking;C;Yes;Mailed check;24.9;1680.25;No;2
6302;Female;1;No;No;86;67;Yes;Yes;B;No;No;No;No;A;No;Electronic check;54.9;3725.5;No;3
6303;Female;0;No;No;40;5;Yes;Yes;A;No;No;No;No;A;No;Electronic check;75.55;413.65;Yes;5
6304;Female;0;Yes;No;45;71;Yes;Yes;A;No;Yes;Yes;Yes;C;No;Electronic check;109.25;7707.7;No;5
6305;Female;0;No;No;42;9;Yes;No;A;No;No;Yes;No;A;Yes;Bank transfer (automatic);77.65;714.15;Yes;2
6306;Female;1;No;No;66;26;Yes;Yes;A;Yes;No;No;Yes;A;Yes;Electronic check;95;2497.2;Yes;2
6307;Male;0;No;No;44;71;Yes;Yes;A;Yes;Yes;Yes;Yes;B;Yes;Bank transfer (automatic);116.3;8309.55;No;2
6308;Female;0;No;No;54;32;Yes;No;No;;No;No online banking;No online banking;A;No;Bank transfer (automatic);19.9;601.55;No;2
6309;Female;0;No;No;36;2;Yes;No;A;No;No;No;No;A;No;Electronic check;70.35;139.25;No;3
6310;Female;0;Yes;No;44;71;Yes;Yes;No;;No;No online banking;No online banking;C;No;Credit card (automatic);25.6;1888.25;No;5
6311;Female;0;No;No;33;60;No;;B;Yes;No;No;Yes;B;Yes;Electronic check;44.45;2773.9;No;5
6312;Female;1;No;No;78;55;Yes;Yes;A;No;No;Yes;Yes;B;Yes;Electronic check;100.15;5409.75;No;1
6313;Male;0;No;No;35;54;Yes;No;A;Yes;Yes;Yes;Yes;B;Yes;Credit card (automatic);105.4;5643.4;Yes;5
6314;Male;0;No;No;24;2;Yes;No;A;No;No;Yes;Yes;A;Yes;Electronic check;95.85;197.7;Yes;3
6315;Female;0;No;No;45;6;Yes;Yes;A;No;No;No;No;A;Yes;Mailed check;73.85;401.3;No;1
6316;Female;0;Yes;Yes;19;48;Yes;No;B;Yes;No;No;Yes;C;Yes;Credit card (automatic);70.1;3238.4;No;2
6317;Male;0;Yes;Yes;49;63;Yes;Yes;No;;No;No online banking;No online banking;C;No;Mailed check;25.25;1573.05;No;2
6318;Male;0;No;No;31;1;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;79.15;79.15;Yes;5
6319;Male;0;No;Yes;37;12;Yes;No;No;;No;No online banking;No online banking;A;No;Credit card (automatic);21.05;235.8;No;2
6320;Male;1;Yes;No;60;54;No;;B;No;No;No;No;A;Yes;Bank transfer (automatic);24.95;1364.75;No;5
6321;Female;0;Yes;Yes;45;30;Yes;No;B;No;Yes;Yes;No;B;Yes;Electronic check;64.5;1985.15;No;2
6322;Female;0;Yes;No;43;30;Yes;No;No;;No;No online banking;No online banking;A;No;Bank transfer (automatic);19.65;655.85;Yes;1
6323;Female;0;No;No;26;4;Yes;No;A;No;No;Yes;No;A;Yes;Electronic check;79;303.15;Yes;1
6324;Female;0;No;No;55;40;Yes;Yes;A;No;Yes;Yes;Yes;B;Yes;Credit card (automatic);105.95;4335.2;No;4
6325;Female;0;Yes;Yes;46;9;Yes;No;A;No;Yes;No;No;A;Yes;Electronic check;75.85;647.5;No;5
6326;Female;0;Yes;Yes;58;17;Yes;No;A;Yes;Yes;Yes;No;A;No;Electronic check;91.85;1574.45;Yes;1
6327;Female;0;No;No;52;62;No;;B;No;No;No;Yes;C;Yes;Credit card (automatic);43.6;2748.7;No;2
6328;Male;0;No;No;20;28;Yes;No;A;No;Yes;Yes;No;B;Yes;Bank transfer (automatic);91.25;2483.65;No;3
6329;Female;0;No;No;52;70;Yes;Yes;B;Yes;Yes;Yes;Yes;C;No;Credit card (automatic);89.75;6367.2;No;2
6330;Female;0;No;No;22;46;Yes;No;A;No;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);104.4;4904.2;No;3
6331;Female;0;Yes;No;51;23;Yes;Yes;A;No;No;No;Yes;A;No;Mailed check;90.15;2044.95;No;2
6332;Male;0;Yes;Yes;22;47;No;;B;Yes;Yes;No;No;B;No;Electronic check;40.3;1794.8;No;5
6333;Male;0;Yes;Yes;36;68;Yes;No;A;Yes;No;Yes;Yes;C;Yes;Bank transfer (automatic);105.25;7173.15;No;5
6334;Female;1;No;No;80;60;Yes;Yes;A;No;Yes;Yes;Yes;B;Yes;Electronic check;106;6441.4;Yes;3
6335;Female;0;No;Yes;27;67;Yes;Yes;A;No;Yes;Yes;Yes;C;Yes;Electronic check;104;7039.05;No;5
6336;Female;0;No;No;19;14;Yes;No;B;No;Yes;Yes;Yes;A;Yes;Electronic check;69.65;921.4;No;4
6337;Male;0;Yes;Yes;23;57;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;74.3;4018.35;No;2
6338;Female;0;Yes;Yes;20;55;Yes;Yes;A;Yes;No;Yes;Yes;B;No;Mailed check;100.9;5448.6;No;3
6339;Male;0;No;No;41;1;Yes;No;No;;No;No online banking;No online banking;A;Yes;Mailed check;20.25;20.25;No;4
6340;Male;0;No;Yes;36;1;Yes;No;B;No;Yes;No;No;A;Yes;Mailed check;49.9;49.9;Yes;5
6341;Male;0;No;No;26;23;Yes;Yes;A;No;Yes;Yes;No;A;Yes;Credit card (automatic);96.9;2085.45;No;1
6342;Female;0;No;No;35;13;Yes;Yes;A;Yes;No;Yes;Yes;A;Yes;Electronic check;100.35;1358.85;Yes;1
6343;Male;0;Yes;No;32;47;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;104.1;5135.15;No;4
6344;Male;0;No;No;30;38;Yes;No;No;;No;No online banking;No online banking;B;No;Mailed check;20.1;730.1;No;4
6345;Female;1;Yes;No;79;38;Yes;Yes;A;No;No;No;No;A;Yes;Bank transfer (automatic);74.95;2869.85;Yes;2
6346;Female;1;No;No;91;2;Yes;Yes;B;No;No;No;No;A;Yes;Credit card (automatic);56.55;118.25;No;2
6347;Male;1;Yes;Yes;89;1;Yes;No;B;No;Yes;No;No;A;Yes;Credit card (automatic);49.25;49.25;Yes;4
6348;Male;0;Yes;No;33;15;Yes;No;A;No;No;No;No;A;Yes;Bank transfer (automatic);68.6;1108.6;No;3
6349;Female;0;No;No;42;26;Yes;No;A;No;No;No;No;A;Yes;Credit card (automatic);69.05;1815.65;No;2
6350;Female;0;Yes;Yes;45;35;Yes;No;No;;No;No online banking;No online banking;C;No;Credit card (automatic);19.7;730.4;No;4
6351;Male;0;No;Yes;29;3;Yes;No;No;;No;No online banking;No online banking;A;Yes;Mailed check;20.05;75.45;No;5
6352;Male;0;Yes;Yes;50;50;Yes;Yes;A;No;Yes;Yes;Yes;A;No;Electronic check;103.7;5071.05;Yes;3
6353;Male;0;Yes;No;58;42;Yes;Yes;A;Yes;No;No;Yes;A;Yes;Electronic check;94.4;4014.6;No;3
6354;Male;0;Yes;No;40;10;Yes;No;B;Yes;Yes;No;No;A;Yes;Credit card (automatic);54.95;568.85;No;5
6355;Female;0;Yes;No;44;61;Yes;No;A;Yes;Yes;No;Yes;B;No;Bank transfer (automatic);93.7;5860.7;No;4
6356;Female;0;No;No;35;68;Yes;Yes;A;Yes;Yes;Yes;Yes;C;No;Credit card (automatic);110.25;7279.35;No;1
6357;Male;0;No;No;25;10;Yes;No;A;Yes;No;Yes;Yes;B;Yes;Electronic check;98.9;1064.95;No;5
6358;Male;0;Yes;No;50;65;Yes;Yes;A;Yes;No;No;No;B;No;Electronic check;89.75;5769.6;Yes;5
6359;Female;0;Yes;Yes;38;72;Yes;No;B;Yes;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);80.45;5886.85;No;1
6360;Male;0;Yes;Yes;39;55;Yes;No;A;No;Yes;No;No;A;No;Electronic check;79.4;4238.45;No;4
6361;Female;0;No;No;21;1;Yes;No;No;;No;No online banking;No online banking;A;Yes;Mailed check;20.3;20.3;Yes;2
6362;Female;0;No;No;35;7;Yes;No;B;No;Yes;No;Yes;A;No;Bank transfer (automatic);62.8;418.3;No;2
6363;Female;0;No;No;42;2;Yes;Yes;A;No;No;No;No;A;Yes;Mailed check;74.9;136.05;No;3
6364;Female;0;No;No;34;9;Yes;No;A;Yes;No;No;No;A;Yes;Electronic check;74.85;708.2;No;1
6365;Male;0;No;Yes;40;27;Yes;Yes;No;;No;No online banking;No online banking;C;Yes;Credit card (automatic);25.85;788.55;No;4
6366;Male;1;Yes;No;92;7;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;101.95;700.85;Yes;5
6367;Female;0;Yes;No;32;64;Yes;No;B;No;Yes;No;Yes;C;Yes;Mailed check;68.3;4378.8;No;2
6368;Male;0;No;No;48;70;No;;B;Yes;Yes;No;Yes;C;No;Bank transfer (automatic);48.4;3442.8;No;4
6369;Male;1;No;No;75;2;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;94;181.7;Yes;4
6370;Male;1;No;No;75;67;Yes;No;A;Yes;Yes;Yes;Yes;C;Yes;Electronic check;105.05;7171.7;No;5
6371;Female;0;No;No;59;45;Yes;Yes;A;No;No;Yes;No;A;Yes;Credit card (automatic);89.3;4016.85;Yes;1
6372;Female;0;No;No;28;24;Yes;Yes;No;;No;No online banking;No online banking;C;No;Credit card (automatic);25.15;553;No;4
6373;Male;0;Yes;Yes;59;4;Yes;No;No;;No;No online banking;No online banking;C;No;Credit card (automatic);19.5;96.85;No;4
6374;Male;0;Yes;Yes;38;44;Yes;No;A;No;No;Yes;Yes;A;Yes;Bank transfer (automatic);92.95;4122.9;No;2
6375;Female;0;Yes;Yes;20;72;Yes;No;No;;No;No online banking;No online banking;C;Yes;Mailed check;20.7;1482.3;No;2
6376;Female;0;No;No;46;1;Yes;No;A;No;No;No;No;A;Yes;Credit card (automatic);74.3;74.3;Yes;5
6377;Male;0;No;No;36;66;Yes;No;No;;No;No online banking;No online banking;C;No;Bank transfer (automatic);19.35;1240.8;No;1
6378;Male;0;No;No;58;1;No;;B;No;Yes;No;Yes;A;Yes;Mailed check;44.65;44.65;Yes;4
6379;Male;0;Yes;Yes;18;13;Yes;No;A;Yes;No;No;Yes;A;No;Electronic check;84.05;1095.3;Yes;5
6380;Male;0;No;No;40;10;Yes;Yes;A;No;No;No;No;A;Yes;Bank transfer (automatic);80.7;788.8;Yes;5
6381;Male;1;Yes;No;85;65;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;104.35;6578.55;No;3
6382;Male;0;No;Yes;56;1;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;19.55;19.55;No;4
6383;Male;0;Yes;Yes;22;38;Yes;No;B;Yes;Yes;Yes;No;B;No;Electronic check;74.05;2802.3;No;1
6384;Male;0;No;Yes;30;23;No;;B;Yes;Yes;No;No;C;No;Mailed check;40.1;857.75;No;1
6385;Female;0;Yes;No;21;10;Yes;No;No;;No;No online banking;No online banking;B;No;Mailed check;20.1;184.4;No;2
6386;Male;0;No;Yes;56;4;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;101.7;364.55;Yes;3
6387;Male;0;Yes;Yes;43;72;Yes;Yes;B;Yes;Yes;Yes;Yes;C;Yes;Credit card (automatic);83.55;6093.3;No;1
6388;Female;0;Yes;No;44;35;Yes;No;B;No;Yes;No;No;A;No;Electronic check;56.85;1861.1;No;4
6389;Female;0;No;No;23;1;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;20.4;20.4;Yes;3
6390;Female;0;Yes;Yes;40;58;Yes;No;No;;No;No online banking;No online banking;C;No;Credit card (automatic);19.55;1079.65;No;5
6391;Male;0;Yes;Yes;22;70;Yes;No;A;No;Yes;Yes;Yes;B;Yes;Electronic check;106.15;7475.1;No;2
6392;Male;0;Yes;Yes;24;38;Yes;Yes;B;No;No;Yes;Yes;B;No;Credit card (automatic);78.95;2862.55;No;5
6393;Female;0;Yes;Yes;34;60;No;;B;No;No;Yes;Yes;A;Yes;Electronic check;49.75;3069.45;No;3
6394;Male;0;No;No;20;26;Yes;Yes;A;Yes;No;Yes;No;A;Yes;Credit card (automatic);92.4;2349.8;No;3
6395;Female;0;No;No;45;8;Yes;No;B;Yes;Yes;No;No;B;No;Bank transfer (automatic);58.2;469.25;No;2
6396;Male;0;Yes;Yes;32;41;Yes;Yes;A;No;Yes;Yes;Yes;B;Yes;Electronic check;102.6;4213.35;Yes;3
6397;Female;1;Yes;No;76;36;Yes;Yes;A;No;No;Yes;No;A;Yes;Credit card (automatic);91.95;3301.05;No;1
6398;Male;1;No;No;60;54;Yes;No;B;No;Yes;No;Yes;B;No;Bank transfer (automatic);65.25;3529.95;No;2
6399;Male;0;Yes;Yes;53;71;Yes;Yes;A;No;No;Yes;Yes;C;Yes;Bank transfer (automatic);106;7723.7;Yes;2
6400;Female;0;No;No;53;55;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;73.1;4144.9;No;1
6401;Female;0;No;No;24;72;Yes;Yes;B;Yes;No;No;No;C;No;Bank transfer (automatic);59.75;4265;No;4
6402;Female;0;No;Yes;29;3;Yes;No;B;Yes;Yes;No;No;A;Yes;Mailed check;55.1;154.65;Yes;4
6403;Female;0;Yes;Yes;36;54;Yes;Yes;B;No;No;No;No;C;Yes;Bank transfer (automatic);59.8;3246.45;No;1
6404;Male;0;Yes;Yes;32;72;Yes;Yes;A;Yes;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);116.6;8337.45;No;2
6405;Male;0;No;No;43;52;Yes;Yes;A;Yes;Yes;Yes;Yes;C;Yes;Electronic check;109.3;5731.4;No;4
6406;Female;1;No;No;65;60;Yes;Yes;A;Yes;No;Yes;Yes;B;Yes;Bank transfer (automatic);101.4;6176.6;No;3
6407;Female;0;No;No;30;39;No;;B;No;No;Yes;Yes;A;Yes;Credit card (automatic);50.65;1905.4;No;4
6408;Female;0;No;No;43;15;Yes;No;B;No;No;Yes;No;B;No;Mailed check;56.15;931.9;No;5
6409;Male;0;No;No;56;69;Yes;Yes;A;No;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);106.5;7348.8;Yes;2
6410;Male;0;Yes;Yes;50;43;Yes;No;No;;No;No online banking;No online banking;B;Yes;Mailed check;19.2;776.25;No;3
6411;Female;1;No;No;63;63;Yes;Yes;B;Yes;Yes;Yes;No;B;No;Bank transfer (automatic);83;5243.05;No;3
6412;Male;1;Yes;No;63;2;Yes;No;A;No;No;No;No;A;No;Electronic check;70.1;141.65;No;3
6413;Female;0;Yes;Yes;57;72;Yes;No;A;Yes;Yes;Yes;Yes;C;Yes;Bank transfer (automatic);108.3;7679.65;No;4
6414;Female;0;Yes;Yes;48;32;Yes;Yes;A;No;No;No;Yes;A;Yes;Bank transfer (automatic);91.05;2954.5;Yes;1
6415;Male;0;Yes;Yes;39;40;Yes;Yes;No;;No;No online banking;No online banking;C;No;Credit card (automatic);25.25;1006.9;No;1
6416;Female;0;Yes;No;53;58;No;;B;Yes;No;Yes;No;B;Yes;Electronic check;45.35;2540.1;No;4
6417;Male;0;No;No;34;67;No;;B;Yes;Yes;Yes;No;C;No;Electronic check;43.9;3097.2;No;4
6418;Female;1;Yes;No;98;51;Yes;Yes;A;Yes;No;No;No;A;Yes;Electronic check;77.5;3807.35;Yes;2
6419;Male;0;Yes;No;18;31;Yes;Yes;B;No;Yes;Yes;Yes;B;Yes;Mailed check;79.3;2484;No;2
6420;Male;1;Yes;No;66;69;Yes;Yes;A;Yes;No;No;No;A;Yes;Credit card (automatic);84.9;5785.65;No;1
6421;Male;0;Yes;No;48;32;Yes;Yes;A;No;Yes;No;No;B;Yes;Electronic check;79.25;2619.15;No;4
6422;Female;0;No;No;27;21;Yes;No;B;Yes;Yes;Yes;No;C;No;Credit card (automatic);71.05;1524.85;No;2
6423;Male;0;No;No;59;52;Yes;No;B;Yes;No;No;No;B;No;Electronic check;53.75;2790.65;No;1
6424;Female;0;Yes;Yes;22;72;Yes;Yes;No;;No;No online banking;No online banking;C;No;Credit card (automatic);24.25;1784.5;No;5
6425;Female;0;Yes;No;49;72;No;;B;No;No;Yes;Yes;C;Yes;Electronic check;54.2;3937.45;Yes;2
6426;Male;0;Yes;Yes;59;52;No;;B;Yes;No;No;Yes;B;No;Bank transfer (automatic);44.25;2276.1;No;4
6427;Female;0;No;No;57;41;Yes;No;B;No;Yes;No;No;B;No;Bank transfer (automatic);50.05;2029.05;No;4
6428;Male;0;No;No;28;41;Yes;No;No;;No;No online banking;No online banking;C;No;Mailed check;20.15;802.35;No;5
6429;Female;0;No;No;43;6;Yes;No;A;No;No;No;No;A;Yes;Mailed check;69.25;418.4;Yes;4
6430;Male;0;Yes;Yes;57;67;Yes;Yes;B;Yes;Yes;No;No;B;Yes;Credit card (automatic);69.35;4653.25;No;3
6431;Female;0;Yes;Yes;38;16;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;19.35;275.9;No;1
6432;Male;0;No;No;34;17;Yes;No;No;;No;No online banking;No online banking;C;No;Mailed check;19.15;343.45;No;3
6433;Male;0;Yes;No;28;35;Yes;No;B;Yes;No;No;No;A;No;Mailed check;61;2130.45;No;2
6434;Female;0;Yes;Yes;38;58;Yes;No;No;;No;No online banking;No online banking;C;No;Credit card (automatic);20.5;1191.4;No;5
6435;Male;0;No;No;24;1;Yes;No;B;No;No;No;No;A;Yes;Electronic check;50.5;50.5;Yes;5
6436;Male;0;Yes;Yes;18;52;No;;B;No;Yes;Yes;No;C;No;Mailed check;50.2;2554;No;4
6437;Female;0;No;No;46;70;Yes;No;B;Yes;Yes;Yes;Yes;C;No;Bank transfer (automatic);79.6;5589.45;No;5
6438;Female;0;Yes;Yes;27;19;Yes;Yes;No;;No;No online banking;No online banking;C;Yes;Bank transfer (automatic);24.9;467.7;No;2
6439;Male;1;No;No;70;1;Yes;Yes;A;No;No;No;No;A;Yes;Electronic check;74.4;74.4;Yes;5
6440;Female;0;Yes;Yes;42;35;Yes;No;A;Yes;Yes;Yes;Yes;A;Yes;Electronic check;106.9;3756.45;No;3
6441;Female;0;No;No;36;32;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;101.35;3334.9;No;5
6442;Female;0;Yes;Yes;48;17;Yes;No;B;Yes;Yes;No;No;A;Yes;Credit card (automatic);55.35;920.5;No;5
6443;Female;0;Yes;Yes;49;67;Yes;No;B;No;No;No;No;B;No;Credit card (automatic);50.55;3431.75;No;4
6444;Female;0;No;No;45;9;Yes;No;No;;No;No online banking;No online banking;A;No;Bank transfer (automatic);19.5;150.35;No;4
6445;Male;0;No;Yes;58;31;Yes;Yes;B;No;Yes;Yes;Yes;B;Yes;Mailed check;79.45;2587.7;Yes;1
6446;Male;0;No;No;37;4;Yes;Yes;A;Yes;No;Yes;No;A;No;Electronic check;90.65;367.95;No;5
6447;Male;1;Yes;Yes;72;58;Yes;Yes;A;Yes;Yes;No;No;B;Yes;Bank transfer (automatic);89.85;5125.75;No;1
6448;Male;0;No;No;32;60;Yes;No;B;Yes;Yes;Yes;Yes;B;No;Mailed check;79;4801.1;No;3
6449;Male;0;No;No;22;58;Yes;Yes;A;No;Yes;Yes;Yes;B;Yes;Electronic check;104.65;6219.6;Yes;2
6450;Male;0;No;No;28;1;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;19.55;19.55;No;5
6451;Female;0;Yes;Yes;54;27;Yes;No;No;;No;No online banking;No online banking;C;No;Mailed check;19.9;550.1;No;1
6452;Male;1;Yes;Yes;83;66;Yes;Yes;A;Yes;Yes;Yes;Yes;B;Yes;Electronic check;116.25;7862.25;No;5
6453;Male;0;No;No;22;15;Yes;Yes;A;Yes;No;Yes;No;A;Yes;Bank transfer (automatic);87.75;1242.2;No;4
6454;Male;1;Yes;No;81;47;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;100.05;4871.05;Yes;4
6455;Female;0;No;No;51;41;Yes;Yes;A;Yes;No;No;No;A;Yes;Credit card (automatic);81.3;3190.65;No;3
6456;Male;0;Yes;No;43;59;No;;B;No;No;Yes;Yes;A;Yes;Electronic check;44.3;2666.75;No;2
6457;Female;0;No;Yes;52;50;Yes;No;A;No;No;No;No;C;No;Credit card (automatic);70.35;3533.6;No;1
6458;Male;0;Yes;Yes;35;17;No;;B;Yes;No;Yes;No;B;No;Credit card (automatic);44.45;792.15;No;3
6459;Male;0;Yes;Yes;56;6;Yes;No;B;Yes;No;No;No;A;Yes;Electronic check;49.15;295.65;No;5
6460;Male;1;Yes;No;61;51;No;;B;No;No;No;No;A;Yes;Credit card (automatic);29.45;1459.35;No;2
6461;Male;0;No;No;58;44;Yes;No;A;No;Yes;Yes;Yes;A;No;Electronic check;100.55;4398.15;Yes;5
6462;Male;0;Yes;No;22;49;Yes;No;A;No;No;Yes;No;A;Yes;Credit card (automatic);85.3;4297.95;No;1
6463;Male;0;No;No;35;2;Yes;No;A;No;No;Yes;Yes;A;No;Electronic check;95.65;167.3;Yes;1
6464;Male;0;Yes;No;24;59;Yes;Yes;B;Yes;Yes;No;Yes;B;Yes;Mailed check;69.1;4096.9;No;3
6465;Male;1;No;No;68;50;Yes;Yes;B;Yes;No;Yes;No;A;Yes;Bank transfer (automatic);70.35;3454.6;No;1
6466;Female;0;Yes;Yes;56;59;Yes;No;No;;No;No online banking;No online banking;C;No;Mailed check;20.6;1286;No;4
6467;Male;0;No;No;35;18;Yes;Yes;A;No;No;No;No;A;No;Mailed check;74.15;1387;No;2
6468;Male;0;No;No;39;10;Yes;Yes;A;No;No;No;No;A;No;Electronic check;75.05;786.3;No;1
6469;Male;0;Yes;No;59;14;Yes;No;B;No;No;No;No;B;No;Electronic check;44.6;641.25;No;3
6470;Male;0;No;No;54;35;Yes;No;No;;No;No online banking;No online banking;C;No;Bank transfer (automatic);21.45;705.45;No;3
6471;Male;0;Yes;Yes;31;8;Yes;No;B;No;No;No;No;B;Yes;Mailed check;43.45;345.5;No;1
6472;Male;0;Yes;Yes;41;18;Yes;No;No;;No;No online banking;No online banking;B;No;Bank transfer (automatic);20.05;345.9;No;3
6473;Female;0;Yes;Yes;32;60;Yes;Yes;A;Yes;No;Yes;No;B;No;Bank transfer (automatic);94.15;5811.8;No;5
6474;Female;0;No;No;49;1;Yes;No;A;No;No;Yes;Yes;A;No;Electronic check;94.4;94.4;Yes;1
6475;Female;0;No;No;42;6;Yes;No;No;;No;No online banking;No online banking;C;No;Mailed check;19.55;124.45;No;1
6476;Female;0;No;Yes;44;19;Yes;Yes;B;Yes;Yes;Yes;No;A;Yes;Mailed check;75.9;1375.6;No;1
6477;Male;0;Yes;Yes;51;53;Yes;Yes;B;Yes;Yes;No;No;B;No;Bank transfer (automatic);64.15;3491.55;No;4
6478;Male;1;Yes;No;85;72;Yes;Yes;A;Yes;No;Yes;Yes;C;Yes;Bank transfer (automatic);109.55;7920.7;No;3
6479;Female;0;Yes;No;43;60;Yes;Yes;A;No;Yes;Yes;Yes;C;Yes;Credit card (automatic);110.8;6640.7;No;5
6480;Female;0;No;No;23;1;Yes;No;B;No;No;Yes;No;A;Yes;Credit card (automatic);55;55;Yes;1
6481;Female;0;No;Yes;42;13;Yes;No;B;No;Yes;No;No;A;No;Mailed check;53.45;718.1;No;1
6482;Female;0;Yes;Yes;55;5;Yes;No;A;No;No;No;No;A;No;Credit card (automatic);69.95;320.4;No;4
6483;Male;0;No;No;37;1;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;101.45;101.45;Yes;5
6484;Male;0;Yes;Yes;33;13;Yes;No;A;No;No;Yes;Yes;A;No;Electronic check;97;1334.45;No;3
6485;Male;0;No;No;53;37;Yes;Yes;B;Yes;Yes;Yes;Yes;B;Yes;Bank transfer (automatic);90.6;3358.65;No;1
6486;Male;0;Yes;No;33;64;Yes;No;A;Yes;No;No;No;A;Yes;Mailed check;73.55;4764;No;2
6487;Female;0;Yes;No;39;5;Yes;Yes;B;No;Yes;Yes;No;A;No;Bank transfer (automatic);67.95;350.3;Yes;3
6488;Female;0;Yes;No;41;61;Yes;Yes;A;No;Yes;No;Yes;C;Yes;Bank transfer (automatic);94.35;5703;No;2
6489;Female;0;No;No;52;1;Yes;No;A;No;No;No;No;A;Yes;Electronic check;69.5;69.5;Yes;2
6490;Male;0;No;No;26;1;Yes;No;No;;No;No online banking;No online banking;A;Yes;Mailed check;18.85;18.85;Yes;3
6491;Male;0;No;No;46;26;Yes;No;No;;No;No online banking;No online banking;B;No;Mailed check;19.4;525.55;No;2
6492;Female;0;No;No;31;1;Yes;No;A;No;No;No;No;A;Yes;Electronic check;69.2;69.2;Yes;2
6493;Male;0;Yes;No;27;24;Yes;No;No;;No;No online banking;No online banking;C;No;Mailed check;19.75;483.15;No;4
6494;Male;0;Yes;No;41;17;No;;B;No;Yes;Yes;Yes;B;No;Electronic check;54.6;934.8;No;1
6495;Female;0;No;Yes;33;26;No;;B;No;No;No;No;A;Yes;Mailed check;29.8;786.5;No;5
6496;Male;0;No;No;49;1;Yes;No;A;No;No;No;No;A;Yes;Electronic check;69.65;69.65;Yes;5
6497;Male;1;Yes;No;89;40;Yes;Yes;A;Yes;No;Yes;Yes;A;No;Electronic check;101.85;4086.3;Yes;5
6498;Male;0;No;No;38;52;Yes;Yes;A;No;No;Yes;Yes;A;Yes;Electronic check;103.05;5364.8;No;5
6499;Female;0;No;No;54;1;Yes;No;A;No;No;No;No;A;Yes;Electronic check;82.3;82.3;Yes;4
6500;Male;0;No;No;58;1;Yes;No;No;;No;No online banking;No online banking;A;No;Mailed check;20.3;20.3;No;4
6501;Female;0;No;No;29;21;No;;B;Yes;Yes;No;No;C;No;Mailed check;35.1;770.4;No;1
6502;Female;0;Yes;No;53;67;Yes;Yes;A;No;No;Yes;Yes;B;Yes;Bank transfer (automatic);105.7;6816.95;No;2
6503;Female;0;Yes;Yes;26;44;Yes;No;B;Yes;Yes;No;No;A;No;Bank transfer (automatic);56.25;2419.55;No;2
6504;Male;0;Yes;Yes;47;70;No;;B;No;Yes;Yes;Yes;B;No;Electronic check;60.35;4138.7;No;5
6505;Male;0;No;No;52;3;Yes;No;A;No;No;Yes;No;A;No;Electronic check;79.25;267.6;Yes;1
6506;Male;0;Yes;Yes;35;56;Yes;No;B;Yes;No;No;No;C;Yes;Bank transfer (automatic);59.8;3457.45;No;1
6507;Female;0;No;No;26;13;Yes;Yes;A;No;No;No;Yes;A;Yes;Electronic check;84.6;1115.2;Yes;4
